seed,condition,promote,winner_index,selected_family,selected_family_rho,reported_trials,actual_trials,winner_validation_ic,winner_holdout_ic,nominal_p,selected_family_max_ic
16,selected_family_only,False,100,3,0.44999999999999996,32,256,0.01477535288465762,-0.005907686366092556,0.008952759069753126,0.01477535288465762
16,hierarchical_manifest,False,100,3,0.44999999999999996,256,256,0.01477535288465762,-0.005907686366092556,0.008952759069753126,0.01477535288465762
16,complete_global_manifest,False,100,3,0.44999999999999996,256,256,0.01477535288465762,-0.005907686366092556,0.008952759069753126,0.01477535288465762
17,winner_only,True,107,3,0.44999999999999996,1,256,0.010866369823207527,0.008755499524759033,0.029264608324137298,0.010866369823207527
17,selected_family_only,False,107,3,0.44999999999999996,32,256,0.010866369823207527,0.008755499524759033,0.029264608324137298,0.010866369823207527
17,hierarchical_manifest,False,107,3,0.44999999999999996,256,256,0.010866369823207527,0.008755499524759033,0.029264608324137298,0.010866369823207527
17,complete_global_manifest,False,107,3,0.44999999999999996,256,256,0.010866369823207527,0.008755499524759033,0.029264608324137298,0.010866369823207527
18,winner_only,True,164,5,0.6499999999999999,1,256,0.015694111184746506,0.0002594079332072657,0.004677752356072657,0.015694111184746506
18,selected_family_only,False,164,5,0.6499999999999999,32,256,0.015694111184746506,0.0002594079332072657,0.004677752356072657,0.015694111184746506
18,hierarchical_manifest,False,164,5,0.6499999999999999,256,256,0.015694111184746506,0.0002594079332072657,0.004677752356072657,0.015694111184746506
18,complete_global_manifest,False,164,5,0.6499999999999999,256,256,0.015694111184746506,0.0002594079332072657,0.004677752356072657,0.015694111184746506
19,winner_only,True,64,2,0.35,1,256,0.012158114014235265,-0.0041430604499761775,0.017834706230133612,0.012158114014235265
19,selected_family_only,False,64,2,0.35,32,256,0.012158114014235265,-0.0041430604499761775,0.017834706230133612,0.012158114014235265
19,hierarchical_manifest,False,64,2,0.35,256,256,0.012158114014235265,-0.0041430604499761775,0.017834706230133612,0.012158114014235265
19,complete_global_manifest,False,64,2,0.35,256,256,0.012158114014235265,-0.0041430604499761775,0.017834706230133612,0.012158114014235265
20,winner_only,True,130,4,0.5499999999999999,1,256,0.017051209458464504,0.015901512365140584,0.0019807835311962934,0.017051209458464504
20,selected_family_only,False,130,4,0.5499999999999999,32,256,0.017051209458464504,0.015901512365140584,0.0019807835311962934,0.017051209458464504
20,hierarchical_manifest,False,130,4,0.5499999999999999,256,256,0.017051209458464504,0.015901512365140584,0.0019807835311962934,0.017051209458464504
20,complete_global_manifest,False,130,4,0.5499999999999999,256,256,0.017051209458464504,0.015901512365140584,0.0019807835311962934,0.017051209458464504
21,winner_only,True,140,4,0.5499999999999999,1,256,0.016362071075962426,-0.006445280405331603,0.002974265197567925,0.016362071075962426
21,selected_family_only,False,140,4,0.5499999999999999,32,256,0.016362071075962426,-0.006445280405331603,0.002974265197567925,0.016362071075962426
21,hierarchical_manifest,False,140,4,0.5499999999999999,256,256,0.016362071075962426,-0.006445280405331603,0.002974265197567925,0.016362071075962426
21,complete_global_manifest,False,140,4,0.5499999999999999,256,256,0.016362071075962426,-0.006445280405331603,0.002974265197567925,0.016362071075962426
22,winner_only,True,233,7,0.85,1,256,0.012926230598656632,-0.011829667699902721,0.017736804781111573,0.012926230598656632
22,selected_family_only,False,233,7,0.85,32,256,0.012926230598656632,-0.011829667699902721,0.017736804781111573,0.012926230598656632
22,hierarchical_manifest,False,233,7,0.85,256,256,0.012926230598656632,-0.011829667699902721,0.017736804781111573,0.012926230598656632
22,complete_global_manifest,False,233,7,0.85,256,256,0.012926230598656632,-0.011829667699902721,0.017736804781111573,0.012926230598656632
23,winner_only,True,27,0,0.15,1,256,0.014019649278509643,-0.005392319495973749,0.005412007846448183,0.014019649278509643
23,selected_family_only,False,27,0,0.15,32,256,0.014019649278509643,-0.005392319495973749,0.005412007846448183,0.014019649278509643
23,hierarchical_manifest,False,27,0,0.15,256,256,0.014019649278509643,-0.005392319495973749,0.005412007846448183,0.014019649278509643
23,complete_global_manifest,False,27,0,0.15,256,256,0.014019649278509643,-0.005392319495973749,0.005412007846448183,0.014019649278509643
24,winner_only,True,111,3,0.44999999999999996,1,256,0.02367022671834867,-0.012989155785401406,1.8647474944973733e-05,0.02367022671834867
24,selected_family_only,True,111,3,0.44999999999999996,32,256,0.02367022671834867,-0.012989155785401406,1.8647474944973733e-05,0.02367022671834867
24,hierarchical_manifest,True,111,3,0.44999999999999996,256,256,0.02367022671834867,-0.012989155785401406,1.8647474944973733e-05,0.02367022671834867
24,complete_global_manifest,True,111,3,0.44999999999999996,256,256,0.02367022671834867,-0.012989155785401406,1.8647474944973733e-05,0.02367022671834867
25,winner_only,True,38,1,0.25,1,256,0.016609460147175247,0.0035189514565419585,0.002703808483639596,0.016609460147175247
25,selected_family_only,False,38,1,0.25,32,256,0.016609460147175247,0.0035189514565419585,0.002703808483639596,0.016609460147175247
25,hierarchical_manifest,False,38,1,0.25,256,256,0.016609460147175247,0.0035189514565419585,0.002703808483639596,0.016609460147175247
25,complete_global_manifest,False,38,1,0.25,256,256,0.016609460147175247,0.0035189514565419585,0.002703808483639596,0.016609460147175247
26,winner_only,False,95,2,0.35,1,256,0.009555881773718905,0.00836958417126824,0.05159141673169961,0.009555881773718905
26,selected_family_only,False,95,2,0.35,32,256,0.009555881773718905,0.00836958417126824,0.05159141673169961,0.009555881773718905
26,hierarchical_manifest,False,95,2,0.35,256,256,0.009555881773718905,0.00836958417126824,0.05159141673169961,0.009555881773718905
26,complete_global_manifest,False,95,2,0.35,256,256,0.009555881773718905,0.00836958417126824,0.05159141673169961,0.009555881773718905
27,winner_only,True,50,1,0.25,1,256,0.019090152829111372,0.0030207378730249894,0.0004770170874951758,0.019090152829111372
27,selected_family_only,True,50,1,0.25,32,256,0.019090152829111372,0.0030207378730249894,0.0004770170874951758,0.019090152829111372
27,hierarchical_manifest,False,50,1,0.25,256,256,0.019090152829111372,0.0030207378730249894,0.0004770170874951758,0.019090152829111372
27,complete_global_manifest,False,50,1,0.25,256,256,0.019090152829111372,0.0030207378730249894,0.0004770170874951758,0.019090152829111372
28,winner_only,True,28,0,0.15,1,256,0.016625086820951443,0.0007854243124018644,0.0033608107336916553,0.016625086820951443
28,selected_family_only,False,28,0,0.15,32,256,0.016625086820951443,0.0007854243124018644,0.0033608107336916553,0.016625086820951443
28,hierarchical_manifest,False,28,0,0.15,256,256,0.016625086820951443,0.0007854243124018644,0.0033608107336916553,0.016625086820951443
28,complete_global_manifest,False,28,0,0.15,256,256,0.016625086820951443,0.0007854243124018644,0.0033608107336916553,0.016625086820951443
29,winner_only,True,32,1,0.25,1,256,0.014320486510162657,0.0040417450089476345,0.007197277282200821,0.014320486510162657
29,selected_family_only,False,32,1,0.25,32,256,0.014320486510162657,0.0040417450089476345,0.007197277282200821,0.014320486510162657
29,hierarchical_manifest,False,32,1,0.25,256,256,0.014320486510162657,0.0040417450089476345,0.007197277282200821,0.014320486510162657
29,complete_global_manifest,False,32,1,0.25,256,256,0.014320486510162657,0.0040417450089476345,0.007197277282200821,0.014320486510162657
30,winner_only,True,87,2,0.35,1,256,0.01444908360918268,-0.005098022568420774,0.0054958850100042264,0.01444908360918268
30,selected_family_only,False,87,2,0.35,32,256,0.01444908360918268,-0.005098022568420774,0.0054958850100042264,0.01444908360918268
30,hierarchical_manifest,False,87,2,0.35,256,256,0.01444908360918268,-0.005098022568420774,0.0054958850100042264,0.01444908360918268
30,complete_global_manifest,False,87,2,0.35,256,256,0.01444908360918268,-0.005098022568420774,0.0054958850100042264,0.01444908360918268
31,winner_only,True,163,5,0.6499999999999999,1,256,0.011653399842082626,-0.0012108447594464799,0.03158451387311818,0.011653399842082626
31,selected_family_only,False,163,5,0.6499999999999999,32,256,0.011653399842082626,-0.0012108447594464799,0.03158451387311818,0.011653399842082626
31,hierarchical_manifest,False,163,5,0.6499999999999999,256,256,0.011653399842082626,-0.0012108447594464799,0.03158451387311818,0.011653399842082626
31,complete_global_manifest,False,163,5,0.6499999999999999,256,256,0.011653399842082626,-0.0012108447594464799,0.03158451387311818,0.011653399842082626
32,winner_only,True,103,3,0.44999999999999996,1,256,0.0133738606737993,0.00641529118913649,0.012809532117622988,0.0133738606737993
32,selected_family_only,False,103,3,0.44999999999999996,32,256,0.0133738606737993,0.00641529118913649,0.012809532117622988,0.0133738606737993
32,hierarchical_manifest,False,103,3,0.44999999999999996,256,256,0.0133738606737993,0.00641529118913649,0.012809532117622988,0.0133738606737993
32,complete_global_manifest,False,103,3,0.44999999999999996,256,256,0.0133738606737993,0.00641529118913649,0.012809532117622988,0.0133738606737993
33,winner_only,True,2,0,0.15,1,256,0.01937322947133055,-0.00023034403439959185,0.0009284676131585192,0.01937322947133055
33,selected_family_only,True,2,0,0.15,32,256,0.01937322947133055,-0.00023034403439959185,0.0009284676131585192,0.01937322947133055
33,hierarchical_manifest,False,2,0,0.15,256,256,0.01937322947133055,-0.00023034403439959185,0.0009284676131585192,0.01937322947133055
33,complete_global_manifest,False,2,0,0.15,256,256,0.01937322947133055,-0.00023034403439959185,0.0009284676131585192,0.01937322947133055
34,winner_only,True,188,5,0.6499999999999999,1,256,0.021583987701485424,0.003969324488374949,0.0001757397976986366,0.021583987701485424
34,selected_family_only,True,188,5,0.6499999999999999,32,256,0.021583987701485424,0.003969324488374949,0.0001757397976986366,0.021583987701485424
34,hierarchical_manifest,True,188,5,0.6499999999999999,256,256,0.021583987701485424,0.003969324488374949,0.0001757397976986366,0.021583987701485424
34,complete_global_manifest,True,188,5,0.6499999999999999,256,256,0.021583987701485424,0.003969324488374949,0.0001757397976986366,0.021583987701485424
35,winner_only,True,162,5,0.6499999999999999,1,256,0.013457283420721444,0.019161699345802287,0.012807200044419629,0.013457283420721444
35,selected_family_only,False,162,5,0.6499999999999999,32,256,0.013457283420721444,0.019161699345802287,0.012807200044419629,0.013457283420721444
35,hierarchical_manifest,False,162,5,0.6499999999999999,256,256,0.013457283420721444,0.019161699345802287,0.012807200044419629,0.013457283420721444
35,complete_global_manifest,False,162,5,0.6499999999999999,256,256,0.013457283420721444,0.019161699345802287,0.012807200044419629,0.013457283420721444
36,winner_only,True,66,2,0.35,1,256,0.020709939404221795,0.010451597579063387,0.00039505391881776593,0.020709939404221795
36,selected_family_only,True,66,2,0.35,32,256,0.020709939404221795,0.010451597579063387,0.00039505391881776593,0.020709939404221795
36,hierarchical_manifest,False,66,2,0.35,256,256,0.020709939404221795,0.010451597579063387,0.00039505391881776593,0.020709939404221795
36,complete_global_manifest,False,66,2,0.35,256,256,0.020709939404221795,0.010451597579063387,0.00039505391881776593,0.020709939404221795
37,winner_only,True,37,1,0.25,1,256,0.017599191208586103,-0.0049309404866960845,0.002612235302259646,0.017599191208586103
37,selected_family_only,False,37,1,0.25,32,256,0.017599191208586103,-0.0049309404866960845,0.002612235302259646,0.017599191208586103
37,hierarchical_manifest,False,37,1,0.25,256,256,0.017599191208586103,-0.0049309404866960845,0.002612235302259646,0.017599191208586103
37,complete_global_manifest,False,37,1,0.25,256,256,0.017599191208586103,-0.0049309404866960845,0.002612235302259646,0.017599191208586103
38,winner_only,True,9,0,0.15,1,256,0.016896729119576764,0.010766973617294647,0.001803332565187693,0.016896729119576764
38,selected_family_only,False,9,0,0.15,32,256,0.016896729119576764,0.010766973617294647,0.001803332565187693,0.016896729119576764
38,hierarchical_manifest,False,9,0,0.15,256,256,0.016896729119576764,0.010766973617294647,0.001803332565187693,0.016896729119576764
38,complete_global_manifest,False,9,0,0.15,256,256,0.016896729119576764,0.010766973617294647,0.001803332565187693,0.016896729119576764
39,winner_only,True,211,6,0.75,1,256,0.018606074904815233,0.00790716807485734,0.0018072528491278697,0.018606074904815233
39,selected_family_only,False,211,6,0.75,32,256,0.018606074904815233,0.00790716807485734,0.0018072528491278697,0.018606074904815233
39,hierarchical_manifest,False,211,6,0.75,256,256,0.018606074904815233,0.00790716807485734,0.0018072528491278697,0.018606074904815233
39,complete_global_manifest,False,211,6,0.75,256,256,0.018606074904815233,0.00790716807485734,0.0018072528491278697,0.018606074904815233
40,winner_only,True,130,4,0.5499999999999999,1,256,0.012767262148729079,-0.008072544195194657,0.01506956795270323,0.012767262148729079
40,selected_family_only,False,130,4,0.5499999999999999,32,256,0.012767262148729079,-0.008072544195194657,0.01506956795270323,0.012767262148729079
40,hierarchical_manifest,False,130,4,0.5499999999999999,256,256,0.012767262148729079,-0.008072544195194657,0.01506956795270323,0.012767262148729079
40,complete_global_manifest,False,130,4,0.5499999999999999,256,256,0.012767262148729079,-0.008072544195194657,0.01506956795270323,0.012767262148729079
41,winner_only,True,202,6,0.75,1,256,0.02134116438980891,-0.009023525466148841,0.0002553211304533666,0.02134116438980891
41,selected_family_only,True,202,6,0.75,32,256,0.02134116438980891,-0.009023525466148841,0.0002553211304533666,0.02134116438980891
41,hierarchical_manifest,False,202,6,0.75,256,256,0.02134116438980891,-0.009023525466148841,0.0002553211304533666,0.02134116438980891
41,complete_global_manifest,False,202,6,0.75,256,256,0.02134116438980891,-0.009023525466148841,0.0002553211304533666,0.02134116438980891
42,winner_only,True,43,1,0.25,1,256,0.01587928630978476,0.008677554181920866,0.007191540883261483,0.01587928630978476
42,selected_family_only,False,43,1,0.25,32,256,0.01587928630978476,0.008677554181920866,0.007191540883261483,0.01587928630978476
42,hierarchical_manifest,False,43,1,0.25,256,256,0.01587928630978476,0.008677554181920866,0.007191540883261483,0.01587928630978476
42,complete_global_manifest,False,43,1,0.25,256,256,0.01587928630978476,0.008677554181920866,0.007191540883261483,0.01587928630978476
43,winner_only,True,119,3,0.44999999999999996,1,256,0.012704542041615733,0.01248166731209484,0.01245192853207228,0.012704542041615733
43,selected_family_only,False,119,3,0.44999999999999996,32,256,0.012704542041615733,0.01248166731209484,0.01245192853207228,0.012704542041615733
43,hierarchical_manifest,False,119,3,0.44999999999999996,256,256,0.012704542041615733,0.01248166731209484,0.01245192853207228,0.012704542041615733
43,complete_global_manifest,False,119,3,0.44999999999999996,256,256,0.012704542041615733,0.01248166731209484,0.01245192853207228,0.012704542041615733
44,winner_only,True,138,4,0.5499999999999999,1,256,0.0114042251445061,0.00030081560175614194,0.023201618178349006,0.0114042251445061
44,selected_family_only,False,138,4,0.5499999999999999,32,256,0.0114042251445061,0.00030081560175614194,0.023201618178349006,0.0114042251445061
44,hierarchical_manifest,False,138,4,0.5499999999999999,256,256,0.0114042251445061,0.00030081560175614194,0.023201618178349006,0.0114042251445061
44,complete_global_manifest,False,138,4,0.5499999999999999,256,256,0.0114042251445061,0.00030081560175614194,0.023201618178349006,0.0114042251445061
45,winner_only,True,115,3,0.44999999999999996,1,256,0.018397211420386986,0.005062167128428715,0.001069637909365417,0.018397211420386986
45,selected_family_only,True,115,3,0.44999999999999996,32,256,0.018397211420386986,0.005062167128428715,0.001069637909365417,0.018397211420386986
45,hierarchical_manifest,False,115,3,0.44999999999999996,256,256,0.018397211420386986,0.005062167128428715,0.001069637909365417,0.018397211420386986
45,complete_global_manifest,False,115,3,0.44999999999999996,256,256,0.018397211420386986,0.005062167128428715,0.001069637909365417,0.018397211420386986
46,winner_only,True,14,0,0.15,1,256,0.014775135881371648,-0.002297517161880223,0.007939570478281895,0.014775135881371648
46,selected_family_only,False,14,0,0.15,32,256,0.014775135881371648,-0.002297517161880223,0.007939570478281895,0.014775135881371648
46,hierarchical_manifest,False,14,0,0.15,256,256,0.014775135881371648,-0.002297517161880223,0.007939570478281895,0.014775135881371648
46,complete_global_manifest,False,14,0,0.15,256,256,0.014775135881371648,-0.002297517161880223,0.007939570478281895,0.014775135881371648
47,winner_only,True,28,0,0.15,1,256,0.012824661219671844,0.003161283612758465,0.017121268310282604,0.012824661219671844
47,selected_family_only,False,28,0,0.15,32,256,0.012824661219671844,0.003161283612758465,0.017121268310282604,0.012824661219671844
47,hierarchical_manifest,False,28,0,0.15,256,256,0.012824661219671844,0.003161283612758465,0.017121268310282604,0.012824661219671844
47,complete_global_manifest,False,28,0,0.15,256,256,0.012824661219671844,0.003161283612758465,0.017121268310282604,0.012824661219671844
48,winner_only,True,218,6,0.75,1,256,0.015099045309704772,-0.0034702344533563594,0.005442549489478171,0.015099045309704772
48,selected_family_only,False,218,6,0.75,32,256,0.015099045309704772,-0.0034702344533563594,0.005442549489478171,0.015099045309704772
48,hierarchical_manifest,False,218,6,0.75,256,256,0.015099045309704772,-0.0034702344533563594,0.005442549489478171,0.015099045309704772
48,complete_global_manifest,False,218,6,0.75,256,256,0.015099045309704772,-0.0034702344533563594,0.005442549489478171,0.015099045309704772
49,winner_only,True,61,1,0.25,1,256,0.014312018267579007,0.0010416729775942532,0.012684317426651801,0.014312018267579007
49,selected_family_only,False,61,1,0.25,32,256,0.014312018267579007,0.0010416729775942532,0.012684317426651801,0.014312018267579007
49,hierarchical_manifest,False,61,1,0.25,256,256,0.014312018267579007,0.0010416729775942532,0.012684317426651801,0.014312018267579007
49,complete_global_manifest,False,61,1,0.25,256,256,0.014312018267579007,0.0010416729775942532,0.012684317426651801,0.014312018267579007
50,winner_only,True,13,0,0.15,1,256,0.021055067684440626,-0.011058092260548316,0.00019786337212266043,0.021055067684440626
50,selected_family_only,True,13,0,0.15,32,256,0.021055067684440626,-0.011058092260548316,0.00019786337212266043,0.021055067684440626
50,hierarchical_manifest,False,13,0,0.15,256,256,0.021055067684440626,-0.011058092260548316,0.00019786337212266043,0.021055067684440626
50,complete_global_manifest,False,13,0,0.15,256,256,0.021055067684440626,-0.011058092260548316,0.00019786337212266043,0.021055067684440626
51,winner_only,True,8,0,0.15,1,256,0.014836818596475943,-0.001430208572902559,0.004824199925291886,0.014836818596475943
51,selected_family_only,False,8,0,0.15,32,256,0.014836818596475943,-0.001430208572902559,0.004824199925291886,0.014836818596475943
51,hierarchical_manifest,False,8,0,0.15,256,256,0.014836818596475943,-0.001430208572902559,0.004824199925291886,0.014836818596475943
51,complete_global_manifest,False,8,0,0.15,256,256,0.014836818596475943,-0.001430208572902559,0.004824199925291886,0.014836818596475943
52,winner_only,True,8,0,0.15,1,256,0.01135420551979298,0.006250714921331949,0.027335003091843103,0.01135420551979298
52,selected_family_only,False,8,0,0.15,32,256,0.01135420551979298,0.006250714921331949,0.027335003091843103,0.01135420551979298
52,hierarchical_manifest,False,8,0,0.15,256,256,0.01135420551979298,0.006250714921331949,0.027335003091843103,0.01135420551979298
52,complete_global_manifest,False,8,0,0.15,256,256,0.01135420551979298,0.006250714921331949,0.027335003091843103,0.01135420551979298
53,winner_only,True,4,0,0.15,1,256,0.017760255173641566,0.009411020897469327,0.0014063233068330472,0.017760255173641566
53,selected_family_only,True,4,0,0.15,32,256,0.017760255173641566,0.009411020897469327,0.0014063233068330472,0.017760255173641566
53,hierarchical_manifest,False,4,0,0.15,256,256,0.017760255173641566,0.009411020897469327,0.0014063233068330472,0.017760255173641566
53,complete_global_manifest,False,4,0,0.15,256,256,0.017760255173641566,0.009411020897469327,0.0014063233068330472,0.017760255173641566
54,winner_only,True,25,0,0.15,1,256,0.016131968268422635,-0.011410420820051777,0.0049898355998642145,0.016131968268422635
54,selected_family_only,False,25,0,0.15,32,256,0.016131968268422635,-0.011410420820051777,0.0049898355998642145,0.016131968268422635
54,hierarchical_manifest,False,25,0,0.15,256,256,0.016131968268422635,-0.011410420820051777,0.0049898355998642145,0.016131968268422635
54,complete_global_manifest,False,25,0,0.15,256,256,0.016131968268422635,-0.011410420820051777,0.0049898355998642145,0.016131968268422635
55,winner_only,True,229,7,0.85,1,256,0.01332509406534165,-0.002029451138960602,0.009472162306210905,0.01332509406534165
55,selected_family_only,False,229,7,0.85,32,256,0.01332509406534165,-0.002029451138960602,0.009472162306210905,0.01332509406534165
55,hierarchical_manifest,False,229,7,0.85,256,256,0.01332509406534165,-0.002029451138960602,0.009472162306210905,0.01332509406534165
55,complete_global_manifest,False,229,7,0.85,256,256,0.01332509406534165,-0.002029451138960602,0.009472162306210905,0.01332509406534165
56,winner_only,True,102,3,0.44999999999999996,1,256,0.015295496326943022,-0.0021902983378827533,0.005737485346169737,0.015295496326943022
56,selected_family_only,False,102,3,0.44999999999999996,32,256,0.015295496326943022,-0.0021902983378827533,0.005737485346169737,0.015295496326943022
56,hierarchical_manifest,False,102,3,0.44999999999999996,256,256,0.015295496326943022,-0.0021902983378827533,0.005737485346169737,0.015295496326943022
56,complete_global_manifest,False,102,3,0.44999999999999996,256,256,0.015295496326943022,-0.0021902983378827533,0.005737485346169737,0.015295496326943022
57,winner_only,True,46,1,0.25,1,256,0.012753659260357245,-0.005857305708533476,0.014079858142650526,0.012753659260357245
57,selected_family_only,False,46,1,0.25,32,256,0.012753659260357245,-0.005857305708533476,0.014079858142650526,0.012753659260357245
57,hierarchical_manifest,False,46,1,0.25,256,256,0.012753659260357245,-0.005857305708533476,0.014079858142650526,0.012753659260357245
57,complete_global_manifest,False,46,1,0.25,256,256,0.012753659260357245,-0.005857305708533476,0.014079858142650526,0.012753659260357245
58,winner_only,True,4,0,0.15,1,256,0.017009491848139168,0.004169371397089492,0.0023799265486171813,0.017009491848139168
58,selected_family_only,False,4,0,0.15,32,256,0.017009491848139168,0.004169371397089492,0.0023799265486171813,0.017009491848139168
58,hierarchical_manifest,False,4,0,0.15,256,256,0.017009491848139168,0.004169371397089492,0.0023799265486171813,0.017009491848139168
58,complete_global_manifest,False,4,0,0.15,256,256,0.017009491848139168,0.004169371397089492,0.0023799265486171813,0.017009491848139168
59,winner_only,True,44,1,0.25,1,256,0.019924256681825406,0.0013038107721752153,0.0007198763831594546,0.019924256681825406
59,selected_family_only,True,44,1,0.25,32,256,0.019924256681825406,0.0013038107721752153,0.0007198763831594546,0.019924256681825406
59,hierarchical_manifest,False,44,1,0.25,256,256,0.019924256681825406,0.0013038107721752153,0.0007198763831594546,0.019924256681825406
