date,rank_ic,signal
2018-07-30,-0.4827541953669936,clean_trailing
2018-07-31,0.015599565925122084,clean_trailing
2018-08-01,0.22635648399348887,clean_trailing
2018-08-02,0.0025244731913954864,clean_trailing
2018-08-03,-0.011206686225008635,clean_trailing
2018-08-06,0.1307921866521975,clean_trailing
2018-08-07,0.27938523314064123,clean_trailing
2018-08-08,-0.48497838073949523,clean_trailing
2018-08-09,-0.22852492055264956,clean_trailing
2018-08-10,-0.2359780793118344,clean_trailing
2018-08-13,-0.07558489894022292,clean_trailing
2018-08-14,0.20344546934346172,clean_trailing
2018-08-15,-0.12775539550002715,clean_trailing
2018-08-16,0.005615919912615337,clean_trailing
2018-08-17,0.05351253782294174,clean_trailing
2018-08-20,-0.12569351186061284,clean_trailing
2018-08-21,-0.0014857732729790687,clean_trailing
2018-08-22,-0.11283445094981923,clean_trailing
2018-08-23,-0.1685560890534438,clean_trailing
2018-08-24,-0.14852344715754912,clean_trailing
2018-08-27,-0.06610931213801495,clean_trailing
2018-08-28,0.26202751844867433,clean_trailing
2018-08-29,-0.30082712009649165,clean_trailing
2018-08-30,0.10772478655879446,clean_trailing
2018-08-31,0.06981378146714037,clean_trailing
2018-09-03,0.1986113591583276,clean_trailing
2018-09-04,-0.1445088732127828,clean_trailing
2018-09-05,0.24725949337115455,clean_trailing
2018-09-06,-0.23546793771094063,clean_trailing
2018-09-07,-0.032114098455242976,clean_trailing
2018-09-10,0.04990225005527429,clean_trailing
2018-09-11,0.04347993593356438,clean_trailing
2018-09-12,0.12514106848357076,clean_trailing
2018-09-13,-0.04220251349124955,clean_trailing
2018-09-14,0.3390395499317221,clean_trailing
2018-09-17,-0.11046518819877993,clean_trailing
2018-09-18,-0.12407032373635708,clean_trailing
2018-09-19,-0.1933486732829193,clean_trailing
2018-09-20,-0.13145330859616575,clean_trailing
2018-09-21,-0.050414971122856,clean_trailing
2018-09-25,-0.09676890320679592,clean_trailing
2018-09-26,0.2306636160017872,clean_trailing
2018-09-27,-0.20299570806386474,clean_trailing
2018-09-28,-0.08290661719233147,clean_trailing
2018-10-08,-0.06770498394379806,clean_trailing
2018-10-09,-0.0680743201288104,clean_trailing
2018-10-10,0.37395291884198206,clean_trailing
2018-10-11,0.41837552237398495,clean_trailing
2018-10-12,0.1152271518597955,clean_trailing
2018-10-15,0.1719904759782053,clean_trailing
2018-10-16,-0.07939532010803872,clean_trailing
2018-10-17,0.08854669140383424,clean_trailing
2018-10-18,0.003735312306740878,clean_trailing
2018-10-19,-0.34951144094001235,clean_trailing
2018-10-22,-0.13467574111301586,clean_trailing
2018-10-23,0.12688691792251103,clean_trailing
2018-10-24,0.26074800766204825,clean_trailing
2018-10-25,-0.33097502754575664,clean_trailing
2018-10-26,0.012207829956242517,clean_trailing
2018-10-29,0.12884393581983616,clean_trailing
2018-10-30,-0.3406518653308247,clean_trailing
2018-10-31,-0.23688243153588617,clean_trailing
2018-11-01,-0.3919851576994434,clean_trailing
2018-11-02,-0.18575051059088576,clean_trailing
2018-11-05,-0.10153534346566852,clean_trailing
2018-11-06,-0.25799149280977685,clean_trailing
2018-11-07,0.00896877642230104,clean_trailing
2018-11-08,0.01777387475553093,clean_trailing
2018-11-09,-0.025231910946196662,clean_trailing
2018-11-12,0.2583505984722599,clean_trailing
2018-11-13,-0.07608009994521278,clean_trailing
2018-11-14,0.23958687664134026,clean_trailing
2018-11-15,0.2274519519144831,clean_trailing
2018-11-16,0.007620367277430954,clean_trailing
2018-11-19,-0.3985776128633271,clean_trailing
2018-11-20,0.2703791711496779,clean_trailing
2018-11-21,-0.03098516726084645,clean_trailing
2018-11-22,-0.47807050092764375,clean_trailing
2018-11-23,0.06050129146505708,clean_trailing
2018-11-26,0.06836755834157093,clean_trailing
2018-11-27,-0.1571044250727921,clean_trailing
2018-11-28,-0.46832616986427805,clean_trailing
2018-11-29,-0.13572136545022168,clean_trailing
2018-11-30,-0.04142251522133353,clean_trailing
2018-12-03,0.23413799958086445,clean_trailing
2018-12-04,-0.43435943594359433,clean_trailing
2018-12-05,-0.24117611761176116,clean_trailing
2018-12-06,0.08617751369414771,clean_trailing
2018-12-07,0.03908802606686079,clean_trailing
2018-12-10,-0.07417988125528352,clean_trailing
2018-12-11,-0.23369069881318388,clean_trailing
2018-12-12,0.11434778500629633,clean_trailing
2018-12-13,0.03266726672667267,clean_trailing
2018-12-14,-0.031266409786397636,clean_trailing
2018-12-17,-0.22578012522650553,clean_trailing
2018-12-18,-0.014863530943754096,clean_trailing
2018-12-19,-0.19169219083515512,clean_trailing
2018-12-20,-0.09138262138393648,clean_trailing
2018-12-21,-0.015410465702255637,clean_trailing
2018-12-24,0.08984567051889125,clean_trailing
2018-12-25,0.06114437661451593,clean_trailing
2018-12-26,0.1258094120322761,clean_trailing
2018-12-27,-0.12000680416034577,clean_trailing
2018-12-28,-0.13677074775856593,clean_trailing
2019-01-02,-0.36583295560951773,clean_trailing
2019-01-03,-0.20165739022881876,clean_trailing
2019-01-04,-0.08775054578898855,clean_trailing
2019-01-07,0.0974689509397378,clean_trailing
2019-01-08,-0.41861808785991594,clean_trailing
2019-01-09,-0.09457775416964899,clean_trailing
2019-01-10,-0.08589674257480194,clean_trailing
2019-01-11,0.2745064121529105,clean_trailing
2019-01-14,-0.1645880052317148,clean_trailing
2019-01-15,-0.12110829387996024,clean_trailing
2019-01-16,0.08223120473658337,clean_trailing
2019-01-17,-0.21948172470697722,clean_trailing
2019-01-18,-0.11406077267018895,clean_trailing
2019-01-21,0.118687778334473,clean_trailing
2019-01-22,0.2508125488844855,clean_trailing
2019-01-23,0.063221424044206,clean_trailing
2019-01-24,-0.026963956723748954,clean_trailing
2019-01-25,0.03623345491627157,clean_trailing
2019-01-28,0.006318198771458032,clean_trailing
2019-01-29,-0.007338291408625828,clean_trailing
2019-01-30,0.325690677088158,clean_trailing
2019-01-31,-0.4503077003997475,clean_trailing
2019-02-01,-0.38401530617484153,clean_trailing
2019-02-11,-0.2707141636327523,clean_trailing
2019-02-12,-0.03361046184816529,clean_trailing
2019-02-13,-0.22539017827596378,clean_trailing
2019-02-14,-0.5215984851924395,clean_trailing
2019-02-15,0.21746393027689048,clean_trailing
2019-02-18,-0.14067612282148043,clean_trailing
2019-02-19,-0.14215894216913824,clean_trailing
2019-02-20,-0.07489607511902906,clean_trailing
2019-02-21,0.30797136099050676,clean_trailing
2019-02-22,0.21111387385319635,clean_trailing
2019-02-25,-0.5037279577539148,clean_trailing
2019-02-26,-0.09768958671140605,clean_trailing
2019-02-27,-0.31151787712925155,clean_trailing
2019-02-28,0.18177395123556842,clean_trailing
2019-03-01,0.011861709847715578,clean_trailing
2019-03-04,0.12240953082263832,clean_trailing
2019-03-05,0.199853497759811,clean_trailing
2019-03-06,0.3419337337063127,clean_trailing
2019-03-07,-0.5014243081931633,clean_trailing
2019-03-08,0.4115901455767078,clean_trailing
2019-03-11,0.06849022415940252,clean_trailing
2019-03-12,-0.030053486132230734,clean_trailing
2019-03-13,-0.49996876962441955,clean_trailing
2019-03-14,0.032006206626930475,clean_trailing
2019-03-15,-0.1211734693877551,clean_trailing
2019-03-18,-0.0665437175988421,clean_trailing
2019-03-19,-0.047129678967680375,clean_trailing
2019-03-20,0.32763042033923057,clean_trailing
2019-03-21,-0.08915539075290527,clean_trailing
2019-03-22,-0.08743277184602757,clean_trailing
2019-03-25,-0.4386388814945905,clean_trailing
2019-03-26,-0.10473021865544001,clean_trailing
2019-03-27,-0.2455718174499271,clean_trailing
2019-03-28,-0.11868819692825583,clean_trailing
2019-03-29,0.12632810856301283,clean_trailing
2019-04-01,-0.07444472222607305,clean_trailing
2019-04-02,0.0737061158147937,clean_trailing
2019-04-03,-0.047352295295163986,clean_trailing
2019-04-04,-0.23527161560478738,clean_trailing
2019-04-08,0.04825660348488036,clean_trailing
2019-04-09,0.015326891873446125,clean_trailing
2019-04-10,-0.15332629894530195,clean_trailing
2019-04-11,-0.18833574885236243,clean_trailing
2019-04-12,-0.16081276659451932,clean_trailing
2019-04-15,0.10954519807385661,clean_trailing
2019-04-16,-0.004150488686571161,clean_trailing
2019-04-17,0.005782705439528565,clean_trailing
2019-04-18,-0.09182027448065942,clean_trailing
2019-04-19,-0.37008952948217344,clean_trailing
2019-04-22,-0.15740308411665885,clean_trailing
2019-04-23,0.19831787260358685,clean_trailing
2019-04-24,-0.20221397649969075,clean_trailing
2019-04-25,-0.16453456679618308,clean_trailing
2019-04-26,0.01574130450729554,clean_trailing
2019-04-29,-0.23685837971552257,clean_trailing
2019-04-30,-0.027281015498983093,clean_trailing
2019-05-06,-0.013688324439429004,clean_trailing
2019-05-07,-0.41548645295322084,clean_trailing
2019-05-08,-0.08185684138710833,clean_trailing
2019-05-09,-0.23789122021817158,clean_trailing
2019-05-10,0.07287901102334092,clean_trailing
2019-05-13,-0.08543886158024595,clean_trailing
2019-05-14,0.08290138923423164,clean_trailing
2019-05-15,-0.28164030373161447,clean_trailing
2019-05-16,0.3364191037239638,clean_trailing
2019-05-17,-0.12625559058646157,clean_trailing
2019-05-20,-0.044609783932317064,clean_trailing
2019-05-21,-0.04200855599971947,clean_trailing
2019-05-22,0.2510922413891691,clean_trailing
2019-05-23,-0.17934816677296472,clean_trailing
2019-05-24,-0.29189843125855325,clean_trailing
2019-05-27,0.023157188800805008,clean_trailing
2019-05-28,0.01718849158366745,clean_trailing
2019-05-29,0.16755919800479116,clean_trailing
2019-05-30,-0.07839198476915571,clean_trailing
2019-05-31,0.0378454368389252,clean_trailing
2019-06-03,0.07845625147451664,clean_trailing
2019-06-04,0.08835441908771574,clean_trailing
2019-06-05,0.025355677612602014,clean_trailing
2019-06-06,-0.06885536101287902,clean_trailing
2019-06-10,-0.17696690179055888,clean_trailing
2019-06-11,0.09328666965955477,clean_trailing
2019-06-12,-0.3226039047740176,clean_trailing
2019-06-13,-0.04071948488241882,clean_trailing
2019-06-14,-0.018594492465714898,clean_trailing
2019-06-17,-0.19670414917511594,clean_trailing
2019-06-18,-0.23371106351004453,clean_trailing
2019-06-19,-0.016103745981288154,clean_trailing
2019-06-20,-0.5492330923246815,clean_trailing
2019-06-21,0.036983520337933534,clean_trailing
2019-06-24,-0.16745899873653244,clean_trailing
2019-06-25,-0.27718815519391937,clean_trailing
2019-06-26,0.02992151068609611,clean_trailing
2019-06-27,0.2529290723802159,clean_trailing
2019-06-28,-0.16664333706606943,clean_trailing
2019-07-01,-0.14448520424272449,clean_trailing
2019-07-02,-0.24255319148936172,clean_trailing
2019-07-03,0.1753029868222599,clean_trailing
2019-07-04,-0.19283015285178484,clean_trailing
2019-07-05,-0.14500279955207168,clean_trailing
2019-07-08,0.004507436573188812,clean_trailing
2019-07-09,0.1876845980670726,clean_trailing
2019-07-10,0.10404600030199083,clean_trailing
2019-07-11,-0.12669100681603573,clean_trailing
2019-07-12,-0.04663225164043798,clean_trailing
2019-07-15,-0.4090603917903767,clean_trailing
2019-07-16,-0.040400507696252676,clean_trailing
2019-07-17,-0.13271323038025823,clean_trailing
2019-07-18,0.03470725012768546,clean_trailing
2019-07-19,0.2157412364978093,clean_trailing
2019-07-22,-0.13336787706019157,clean_trailing
2019-07-23,-0.28443313576163504,clean_trailing
2019-07-24,0.08536195892001489,clean_trailing
2019-07-25,0.13670999593330666,clean_trailing
2019-07-26,0.16605520271794802,clean_trailing
2019-07-29,-0.216574833128634,clean_trailing
2019-07-30,0.13052469699150684,clean_trailing
2019-07-31,0.10054740341175784,clean_trailing
2019-08-01,0.2726006305461464,clean_trailing
2019-08-02,-0.2172076413990444,clean_trailing
2019-08-05,0.30712978724760753,clean_trailing
2019-08-06,-0.13543680714124331,clean_trailing
2019-08-07,-0.11063466273050988,clean_trailing
2019-08-08,0.10904813238266219,clean_trailing
2019-08-09,-0.31721693226427283,clean_trailing
2019-08-12,0.03260186908772388,clean_trailing
2019-08-13,-0.09127747519673594,clean_trailing
2019-08-14,0.09389052215334322,clean_trailing
2019-08-15,-0.07499730695510626,clean_trailing
2019-08-16,-0.4156290444950238,clean_trailing
2019-08-19,0.051465084167960244,clean_trailing
2019-08-20,-0.1730500708061647,clean_trailing
2019-08-21,0.10511580025876294,clean_trailing
2019-08-22,0.2513292409788837,clean_trailing
2019-08-23,0.13179596872207916,clean_trailing
2019-08-26,-0.28608134043780176,clean_trailing
2019-08-27,0.027732255688468738,clean_trailing
2019-08-28,0.10780731580449428,clean_trailing
2019-08-29,-0.1600142812977333,clean_trailing
2019-08-30,-0.1613462629662924,clean_trailing
2019-09-02,0.04854684349622601,clean_trailing
2019-09-03,-0.2934934028711393,clean_trailing
2019-09-04,-0.060824768590749735,clean_trailing
2019-09-05,0.11186630898987358,clean_trailing
2019-09-06,0.18467041130754672,clean_trailing
2019-09-09,0.06554606949224423,clean_trailing
2019-09-10,-0.2193523299047376,clean_trailing
2019-09-11,-0.13770171987770305,clean_trailing
2019-09-12,-0.03896103896103896,clean_trailing
2019-09-16,-0.3626991565135894,clean_trailing
2019-09-17,-0.22958554579153545,clean_trailing
2019-09-18,0.22979616086087398,clean_trailing
2019-09-19,-0.006690520870787108,clean_trailing
2019-09-20,0.04450154129644507,clean_trailing
2019-09-23,-0.18985069017976156,clean_trailing
2019-09-24,-0.04050392415635419,clean_trailing
2019-09-25,-0.21728382074479274,clean_trailing
2019-09-26,-0.059948631812764226,clean_trailing
2019-09-27,0.044366861610215046,clean_trailing
2019-09-30,0.06692266232264367,clean_trailing
2019-10-08,0.0005918405024439264,clean_trailing
2019-10-09,-0.11786132261331708,clean_trailing
2019-10-10,0.22046300391800933,clean_trailing
2019-10-11,-0.2223734475956917,clean_trailing
2019-10-14,0.18773199491725545,clean_trailing
2019-10-15,-0.05749076229671118,clean_trailing
2019-10-16,-0.20781921689885555,clean_trailing
2019-10-17,0.05194105019571708,clean_trailing
2019-10-18,0.11093612911555224,clean_trailing
2019-10-21,-0.38624437529060657,clean_trailing
2019-10-22,-0.11783734744123435,clean_trailing
2019-10-23,0.09574048997277318,clean_trailing
2019-10-24,-0.2361443604751266,clean_trailing
2019-10-25,-0.4283708770885998,clean_trailing
2019-10-28,0.24576583210603828,clean_trailing
2019-10-29,0.09981548493630574,clean_trailing
2019-10-30,0.19037154602329381,clean_trailing
2019-10-31,0.1820611651978098,clean_trailing
2019-11-01,0.20590586768059072,clean_trailing
2019-11-04,0.17834706758024546,clean_trailing
2019-11-05,0.033831212394020295,clean_trailing
2019-11-06,-0.027331471898496284,clean_trailing
2019-11-07,-0.23052864340990378,clean_trailing
2019-11-08,0.4003392594151062,clean_trailing
2019-11-11,0.028339685698959727,clean_trailing
2019-11-12,0.09882396327885928,clean_trailing
2019-11-13,0.004474097470143831,clean_trailing
2019-11-14,-0.27956395389480315,clean_trailing
2019-11-15,-0.07603117778016105,clean_trailing
2019-11-18,-0.24952743506681707,clean_trailing
2019-11-19,-0.07357219641646509,clean_trailing
2019-11-20,-0.2371131319206322,clean_trailing
2019-11-21,-0.16975724968483358,clean_trailing
2019-11-22,-0.10914270211611503,clean_trailing
2019-11-25,0.04225504958405018,clean_trailing
2019-11-26,-0.11084954112878996,clean_trailing
2019-11-27,-0.19819651422011775,clean_trailing
2019-11-28,-0.17972680033117513,clean_trailing
2019-11-29,0.11319294529521673,clean_trailing
2019-12-02,-0.1375827061310998,clean_trailing
2019-12-03,0.022244733243193104,clean_trailing
2019-12-04,-0.2290554264569649,clean_trailing
2019-12-05,-0.08396243928004503,clean_trailing
2019-12-06,-0.02187044116287955,clean_trailing
2019-12-09,0.04193241046572065,clean_trailing
2019-12-10,-0.07182974743613155,clean_trailing
2019-12-11,-0.1379614168651709,clean_trailing
2019-12-12,-0.1946402272249106,clean_trailing
2019-12-13,-0.06970689179662991,clean_trailing
2019-12-16,-0.11063477267054453,clean_trailing
2019-12-17,0.04711484257759077,clean_trailing
2019-12-18,-0.22820912614010289,clean_trailing
2019-12-19,-0.1018360224538516,clean_trailing
2019-12-20,-0.08288186408584051,clean_trailing
2019-12-23,0.12152607318947517,clean_trailing
2019-12-24,-0.006382646383104167,clean_trailing
2019-12-25,0.1584761256927056,clean_trailing
2019-12-26,-0.3479233033700362,clean_trailing
2019-12-27,-0.007692636438493803,clean_trailing
2019-12-30,-0.23543307186952914,clean_trailing
2018-01-17,0.26635255214349196,attack_centered
2018-01-18,0.04464176053293442,attack_centered
2018-01-19,0.07857270945131219,attack_centered
2018-01-22,0.2596304660295034,attack_centered
2018-01-23,0.15989147730894535,attack_centered
2018-01-24,-0.02473323777671604,attack_centered
2018-01-25,0.36267994379128016,attack_centered
2018-01-26,0.24524996419680148,attack_centered
2018-01-29,0.009413076401593846,attack_centered
2018-01-30,0.4410272748867273,attack_centered
2018-01-31,0.5321866539257843,attack_centered
2018-02-01,0.24480110209264785,attack_centered
2018-02-02,0.3773672067393621,attack_centered
2018-02-05,0.555843276720829,attack_centered
2018-02-06,0.03407934903304734,attack_centered
2018-02-07,-0.1519555153187359,attack_centered
2018-02-08,0.28550724637681163,attack_centered
2018-02-09,0.22965440356744704,attack_centered
2018-02-12,0.021390459572488214,attack_centered
2018-02-13,0.14981285386360696,attack_centered
2018-02-14,-0.12331581462016246,attack_centered
2018-02-22,-0.024085638422330812,attack_centered
2018-02-23,0.23887561713648672,attack_centered
2018-02-26,0.6199652806213969,attack_centered
2018-02-27,0.3281827531592985,attack_centered
2018-02-28,0.4755798951118007,attack_centered
2018-03-01,0.2511310117248976,attack_centered
2018-03-02,0.20014488792135668,attack_centered
2018-03-05,-0.0645931908203998,attack_centered
2018-03-06,-0.021464602868871956,attack_centered
2018-03-07,0.17178546220209961,attack_centered
2018-03-08,0.20093123647720176,attack_centered
2018-03-09,0.21984339903136774,attack_centered
2018-03-12,-0.2205388243534345,attack_centered
2018-03-13,0.09323140627488455,attack_centered
2018-03-14,0.0389627496689636,attack_centered
2018-03-15,0.20146225125118628,attack_centered
2018-03-16,0.33680000037932306,attack_centered
2018-03-19,0.3001309185033918,attack_centered
2018-03-20,0.013171936013736228,attack_centered
2018-03-21,0.42142942498068864,attack_centered
2018-03-22,0.07583652302753426,attack_centered
2018-03-23,0.35955546530558274,attack_centered
2018-03-26,0.15424949582252953,attack_centered
2018-03-27,0.08067662674404247,attack_centered
2018-03-28,-0.10999341464700409,attack_centered
2018-03-29,0.08234190096706502,attack_centered
2018-03-30,0.1866987146524215,attack_centered
2018-04-02,0.3327077416965057,attack_centered
2018-04-03,0.11568635560911587,attack_centered
2018-04-04,0.3772775650448776,attack_centered
2018-04-09,-0.07477774125530498,attack_centered
2018-04-10,0.1380613299594736,attack_centered
2018-04-11,0.2581024910988835,attack_centered
2018-04-12,0.05975469218100604,attack_centered
2018-04-13,0.07845323226400701,attack_centered
2018-04-16,0.09090160764466247,attack_centered
2018-04-17,0.25650683431814364,attack_centered
2018-04-18,0.013718370755267521,attack_centered
2018-04-19,0.3562676720105575,attack_centered
2018-04-20,0.12609994815798103,attack_centered
2018-04-23,0.05937358521628184,attack_centered
2018-04-24,0.22777297608758282,attack_centered
2018-04-25,0.4230432052466624,attack_centered
2018-04-26,0.41117056340392216,attack_centered
2018-04-27,0.35873394827883487,attack_centered
2018-05-02,0.2850357663598413,attack_centered
2018-05-03,0.1569611062531287,attack_centered
2018-05-04,0.193217269621764,attack_centered
2018-05-07,0.12222267997783699,attack_centered
2018-05-08,0.340078206544381,attack_centered
2018-05-09,0.21589461477370997,attack_centered
2018-05-10,-0.19632077787824995,attack_centered
2018-05-11,0.20037829960668016,attack_centered
2018-05-14,0.07545907723647285,attack_centered
2018-05-15,0.21228292574069751,attack_centered
2018-05-16,-0.01518234228744985,attack_centered
2018-05-17,0.07501435537620493,attack_centered
2018-05-18,-0.038569424964936885,attack_centered
2018-05-21,0.0401710441963961,attack_centered
2018-05-22,0.2623600223964166,attack_centered
2018-05-23,0.07308263237858738,attack_centered
2018-05-24,0.3233947843931666,attack_centered
2018-05-25,0.3587486002239642,attack_centered
2018-05-28,0.2860372757482524,attack_centered
2018-05-29,0.30464725643896984,attack_centered
2018-05-30,0.38428185989128044,attack_centered
2018-05-31,0.060516553658422956,attack_centered
2018-06-01,0.30669818457459885,attack_centered
2018-06-04,-0.17873129891728362,attack_centered
2018-06-05,0.020426735754858046,attack_centered
2018-06-06,0.17866043520750072,attack_centered
2018-06-07,0.44823628219484885,attack_centered
2018-06-08,0.14891719777285217,attack_centered
2018-06-11,0.3269787407504922,attack_centered
2018-06-12,0.4741093313216444,attack_centered
2018-06-13,-0.040230126405486774,attack_centered
2018-06-14,0.2654215602745708,attack_centered
2018-06-15,0.5601903695408735,attack_centered
2018-06-19,0.2710465812117003,attack_centered
2018-06-20,0.3843168544146377,attack_centered
2018-06-21,-0.014109791817666945,attack_centered
2018-06-22,0.19111142851205248,attack_centered
2018-06-25,-0.15022722682594222,attack_centered
2018-06-26,0.16862419356032357,attack_centered
2018-06-27,0.283783969230144,attack_centered
2018-06-28,-0.22289744981009227,attack_centered
2018-06-29,0.034320880511074146,attack_centered
2018-07-02,-0.06231611060189956,attack_centered
2018-07-03,0.03380213163683661,attack_centered
2018-07-04,-0.1213579625965248,attack_centered
2018-07-05,0.0048724836509172085,attack_centered
2018-07-06,-0.07912108142225961,attack_centered
2018-07-09,0.025064766041846886,attack_centered
2018-07-10,-0.08786555859457183,attack_centered
2018-07-11,0.11686040395539657,attack_centered
2018-07-12,0.03125733991050595,attack_centered
2018-07-13,0.2977262870867857,attack_centered
2018-07-16,-0.013041119278568658,attack_centered
2018-07-17,0.18441906337621014,attack_centered
2018-07-18,0.35841819865303315,attack_centered
2018-07-19,0.333410200759631,attack_centered
2018-07-20,0.1667005792418596,attack_centered
2018-07-23,0.18137547476939772,attack_centered
2018-07-24,-0.049782089244909886,attack_centered
2018-07-25,0.24711228691254417,attack_centered
2018-07-26,0.29368513938548163,attack_centered
2018-07-27,0.23784590341833967,attack_centered
2018-07-30,-0.07133747016152926,attack_centered
2018-07-31,0.0689636462289745,attack_centered
2018-08-01,0.2214867064568638,attack_centered
2018-08-02,0.2961912820205575,attack_centered
2018-08-03,0.21638672954317525,attack_centered
2018-08-06,0.3753798155181769,attack_centered
2018-08-07,0.43383659576150657,attack_centered
2018-08-08,-0.4070267062899677,attack_centered
